,county,price,house_type,house_address
15186,waterford,232000, Semi-Detached House,"10 Esker Drive, Ardkeen Village, Waterford City, Co. Waterford"
15187,waterford,395000, Detached House,"No. 2 Pine Hill, Coxtown, Dunmore East, Co. Waterford"
15188,waterford,129000, Semi-Detached House,"No. 37 Farran Park, Williamstown Road, Waterford City, Co. Waterford"
15189,waterford,335000, Detached House,"Linden, Ferrybank, Co. Waterford"
15190,waterford,120000, Terraced House,"92 Poleberry, Waterford, Waterford City, Co. Waterford"
15191,waterford,359000, Detached House,"Ballymabin, Dunmore East, Co. Waterford"
15192,waterford,440000, Detached House,"5 Glenthomas, Dunmore Road, Waterford City, Co. Waterford"
15193,waterford,195000, Semi-Detached House,"18 Briot Drive, Templars Hall, Waterford City, Co. Waterford"
15194,waterford,59000, Terraced House,"Main Street, Cappoquin, Co. Waterford"
15195,waterford,192000, Semi-Detached House,"2 Ashford Close, Powerscourt, Waterford City, Co. Waterford"
15196,waterford,200000, Semi-Detached House,"Bolton Street, Waterford, Waterford City, Co. Waterford"
15197,waterford,150000, Terraced House,"3 Poleberry Terrace, Waterford City, Co. Waterford"
15198,waterford,220000, Semi-Detached House,"No. 4 Tuar Na mBlatha, Abbeylands, Ferrybank, Co. Waterford"
15199,waterford,625000, Detached House,"The Bungalow, Kingsmeadow, Cork Road, Waterford City, Co. Waterford"
15200,waterford,210000, Semi-Detached House,"7 Medford Green, Earlscourt, Waterford City, Co. Waterford"
15201,waterford,132000, Semi-Detached House,"Briot Close, Templars Hall, Waterford City, Co. Waterford"
15202,waterford,245000, Detached House,"4 Dunmore East Holiday Vills, Dunmore East, Co. Waterford"
15203,waterford,158000, Terraced House,"11 Hunters Close, Castlegrange, Waterford City, Co. Waterford"
15204,waterford,300000, Semi-Detached House,"1 Fan Glas, Kilmeadan, Co. Waterford"
15205,waterford,270000, Detached House,"Lacken, Waterford City, Co. Waterford"
15206,waterford,610000, Detached House,"Coast Road, Newtown, Tramore, Co. Waterford"
15207,waterford,189000, Semi-Detached House,"3 Burncourt Close, Powerscourt, Dunmore Road, Waterford City, Co. Waterford"
15208,waterford,675000, Detached House,"33a John's Hill, Waterford City, Co. Waterford"
15209,waterford,250000, Semi-Detached House,"13 Watersgate, Waterford City, Co. Waterford"
15210,waterford,135000, Terraced House,"Stephen Street, Waterford City, Co. Waterford"
15211,waterford,239000, Semi-Detached House,"6 The Drive, Collins Avenue, Dunmore Road, Waterford City, Co. Waterford"
15212,waterford,99000, Terraced House,"27 Seafield, Tramore, Co. Waterford"
15213,waterford,275000, Detached House,"Bawnfune, Butlerstown, Co. Waterford"
15214,waterford,195000, Detached House,"No. 5 Oaks Avenue, Carraig An Aird, Six Cross Roads, Waterford City, Co. Waterford"
15215,waterford,132000, Terraced House,"62 Kilcohan Park, Waterford City, Co. Waterford"
15216,waterford,210000, Semi-Detached House,"Medford Green, Earlscourt, Waterford City, Co. Waterford"
15217,waterford,225000, Semi-Detached House,"Creston Close, Earlscourt, Waterford City, Co. Waterford"
15218,waterford,115000, Terraced House,"Johnstown, Waterford City, Co. Waterford"
15219,waterford,70000, Terraced House,"8 Lower Yellow Road, Waterford City, Co. Waterford"
15220,waterford,225950, Semi-Detached House,"31 Hazelwood Park, Foxwood, Waterford City, Co. Waterford"
15221,waterford,245999, Semi-Detached House,"35 Hazelwood Park, Foxwood, Waterford City, Co. Waterford"
15222,waterford,135000, Semi-Detached House,"15 Marian Place, Standside North, Dungarvan, Co. Waterford"
15223,waterford,365000, Detached House,"An Diadon, Lissaviron, Annestown, Tramore, Co. Waterford"
15224,waterford,185000, Semi-Detached House,"22 An Carn, Glen Road, Tramore, Co. Waterford"
15225,waterford,175000, Semi-Detached House,"27 Cluain a Laoi, Cork Road, Waterford City, Co. Waterford"
15226,waterford,250000, Detached House,"Baile na nGall, Ring, Co. Waterford"
15227,waterford,160000, End of Terrace House,"142 St. John's Park, Waterford City, Co. Waterford"
15228,waterford,158000, Terraced House,"11 Hunters Close, Waterford City, Co. Waterford"
15229,waterford,175000, Semi-Detached House,"Oak Avenue, Bellfield, Ferrybank, Waterford, Ferrybank, Co. Waterford"
15230,waterford,220000, Semi-Detached House,"30 Cnoc Caislean, Ballygunner, Co. Waterford"
15231,waterford,195000, Semi-Detached House,"Oaks Avenue, Carrig an Ard, Waterford, Waterford City, Co. Waterford"
15232,waterford,180000, Terraced House,"19 Woodview, Killea Road, Dunmore East, Co. Waterford"
15233,waterford,182000, Semi-Detached House,"23 Sherlock Walk, Gracedieu, Co. Waterford"
15234,waterford,165000, Terraced House,"98 Meadowbank, Baile Na Ndeise, Waterford City, Co. Waterford"
15235,waterford,128000, Terraced House,"93 Johns Park, Waterford City, Co. Waterford"
15236,waterford,299000, Detached House,"7 The Mills, Lismore, Co. Waterford"
15237,waterford,185000, Semi-Detached House,"7 Willow Park, Ashley Court, Waterford, Waterford City, Co. Waterford"
15238,waterford,135000, End of Terrace House,"1 Old Waterford Road, Tramore, Co. Waterford"
15239,waterford,259000, Semi-Detached House,"31 Fortfield, Collins Avenue, Waterford City, Co. Waterford"
15240,waterford,250000, Detached House,"5 Oakley Drive, Earlscourt, Waterford City, Co. Waterford"
15241,waterford,275000, Semi-Detached House,"113 Cluain Larach, Tramore, Co. Waterford"
15242,waterford,375000, Detached House,"Kilmurrin, Annestown, Co. Waterford"
15243,waterford,155000, Terraced House,"39 Bayview, Tramore, Co. Waterford"
15244,waterford,170000, Semi-Detached House,"6 Hawthorne Drive Bellfield Ferrybank Waterford, Ferrybank, Co. Waterford"
15245,waterford,237500, Semi-Detached House,"No 76 Bishopsfield, Williamstown, Waterford City, Co. Waterford"
15246,waterford,215000, Semi-Detached House,"107 Pairc na Mblath, Dungarvan, Co. Waterford"
15247,waterford,545000, Detached House,"Bawnville, Butlerstown Cross, Cork Road, Butlerstown, Co. Waterford"
15248,waterford,129000, Terraced House,"16 Congress Place, Waterford City, Co. Waterford"
15249,waterford,235000, Semi-Detached House,"28 Dubh Carrig, Ardmore, Co. Waterford"
15250,waterford,129000, Terraced House,"No. 113 St. John's Park, Waterford, Waterford City, Co. Waterford"
15251,waterford,350000, Detached House,"6 Glebe Heights, Tramore, Co. Waterford"
15252,waterford,240000, Detached House,"Sundial, Boatstrand, Annestown, Co. Waterford"
15253,waterford,140000, Terraced House,"German Road, Waterford City, Co. Waterford"
15254,waterford,184000, Semi-Detached House,"Lismore Park, Waterford City, Co. Waterford"
15255,waterford,52000, Semi-Detached House,"Prague Chatlet, Love Lane, Tramore, Co. Waterford"
15256,waterford,250000, Detached House,"**New Build** Kilbarrymeaden, Kill, Co. Waterford"
15257,waterford,350000, Detached House,"No.7, Glebe Heights, Newtown, Tramore, Co. Waterford"
15258,waterford,350000, Detached House,"House Type A, Glebe Heights, Tramore, Co. Waterford"
15259,waterford,125000, Semi-Detached House,"29 Bolton Mews, Faithlegg, Co. Waterford"
15260,waterford,295000, Detached House,"St. Josephs, Ballinaneeshagh, Cork Road, Waterford, Waterford City, Co. Waterford"
15261,waterford,115000, Terraced House,"No. 43 The Glen, Waterford City, Co. Waterford"
15262,waterford,185000, Semi-Detached House,"No. 22 The Drive, Fairfield Park, Waterford, Waterford City, Co. Waterford"
15263,waterford,340000, Detached House,"Ballinahemmery, Cappagh, Dungarvan, Co. Waterford"
15264,waterford,325000, Detached House,"Oban House, 1 Eastlands, Tramore, Co. Waterford"
15265,waterford,320000, Detached House,"House Type A, Cluain Lárach, Knockenduff, Tramore, Co. Waterford"
15266,waterford,210000, Semi-Detached House,"93 Pairc Na mBlath, Ballinroad, Dungarvan, Co. Waterford"
15267,waterford,395000, Detached House,"Melania, Ardan, Ballykinsella, Tramore, Co. Waterford"
15268,waterford,350000, Detached House,"Ballyshunnock, Kilmeadan, Co. Waterford"
15269,waterford,140000, Terraced House,"21 Thomas Hill, Waterford City, Co. Waterford"
15270,waterford,179000, Townhouse,"11 Olaf Street, Waterford City, Co. Waterford"
15271,waterford,222000, Semi-Detached House,"82 Pairc na mBlath, Ballinroad, Dungarvan, Co. Waterford"
15272,waterford,185000, End of Terrace House,"No. 49 Mount Suir, Gracedieu, Waterford City, Co. Waterford"
15273,waterford,135000, Terraced House,"1 Old Waterford Road, Tramore, Co. Waterford"
15274,waterford,350000, Detached House,"31 The Hermitage, Dungarvan, Co. Waterford"
15275,waterford,185000, End of Terrace House,"1 Russell Court, Ardmore, Co. Waterford"
15276,waterford,265000, End of Terrace House,"4 Russell Court, Ardmore, Co. Waterford"
15277,waterford,249000, Semi-Detached House,"16 Viewmount Park, Dunmore Road, Waterford City, Co. Waterford"
15278,waterford,250000, Terraced House,"No. 6 Horsequarter, Dunmore East, Co. Waterford"
15279,waterford,330000, Detached House,"Aras Ris, Newtown Park, Waterford City, Co. Waterford"
15280,waterford,225000, Semi-Detached House,"No. 14 The Fairways, Ferrybank, Co. Waterford"
15281,waterford,290000, Semi-Detached House,"House Type E, Arbourmount, Rockshire Road, Ferrybank, Co. Waterford"
15282,waterford,495000, Detached House,"Pine Hill, Coxtown, Dunmore East, Co. Waterford"
15283,waterford,195000, Semi-Detached House,"17 Monteverdi Green, Farmleigh, Dunmore Road, Waterford City, Co. Waterford"
15284,waterford,140000, Terraced House,"8 O'Brien Street, Waterford City, Co. Waterford"
15285,waterford,129000, Terraced House,"31 St Alphonsus Road, Waterford City, Co. Waterford"
15286,waterford,245000, Detached House,"The Orchard, Pill Road, Kilmacow, Co. Waterford"
15287,waterford,142500, Terraced House,"15 Saint Alphonsus, Newtown, Co. Waterford"
15288,waterford,345000, Detached House,"Cheekpoint Road, Faithlegg, Co. Waterford"
15289,waterford,147500, Semi-Detached House,"43 Town Court, Dungarvan, Co. Waterford"
15290,waterford,285000, Detached House,"No. 2 Rocwood Walk, Grange Manor, Williamstown Road, Waterford City, Co. Waterford"
15291,waterford,135000, Terraced House,"Scotch Quay, Waterford City, Co. Waterford"
15292,waterford,285000, Detached House,"119 The Drive, Kill St. Lawrence, Airport Road, Waterford., Waterford City, Co. Waterford"
15293,waterford,165000, Semi-Detached House,"3 The Drive, Fairfields Park, Waterford City, Co. Waterford"
15294,waterford,175000, Semi-Detached House,"5 Skibereen Lawn, Waterford, Waterford City, Co. Waterford"
15295,waterford,319000, Detached House,"Five Acres, Ballyduff Upper, Lismore, Co. Waterford"
15296,waterford,475000, Detached House,"Aspen, 8 Ballinakill Court, Ballinakill, Waterford City, Co. Waterford"
15297,waterford,410000, Detached House,"Knockaun Brandon, The Nire, Co. Waterford, Ballymacarbry, Co. Waterford"
15298,waterford,625000, Detached House,"13 Kings Channel, Maypark Lane, Waterford City, Co. Waterford"
15299,waterford,210000, Semi-Detached House,"63 Williamstown Park, Waterford City, Co. Waterford"
15300,waterford,250000, Semi-Detached House,"42 Pairc Na mBlath,Ballinroad, Dungarvan, Co. Waterford"
15301,waterford,450000, Detached House,"Dun Alban, Islandtarsney North, Tramore, Co. Waterford, Tramore, Co. Waterford"
15302,waterford,129000, Terraced House,"113 St. John's Park, Waterford, Waterford City, Co. Waterford"
15303,waterford,150000, Semi-Detached House,"80 Upper Yellow Road, Waterford City, Co. Waterford"
15304,waterford,245000, Detached House,"Bleantasour, Ballinamult, Co. Waterford"
15305,waterford,235000, Detached House,"Bridane, Lismore, Co. Waterford"
15306,waterford,230000, Detached House,"32 Poplar Drive, Carraig An Áird, Waterford City, Co. Waterford"
15307,waterford,190000, Semi-Detached House,"No. 3 Bracken Drive, Kilcohan, Waterford City, Co. Waterford"
15308,waterford,139000, Terraced House,"16 Cluain Garbhan, The Burgery, Abbeyside, Dungarvan, Co. Waterford"
15309,waterford,120000, Terraced House,"5 Western Terrace, Dungarvan, Co. Waterford"
15310,waterford,110000, End of Terrace House,"8 Western Terrace, Dungarvan, Co. Waterford"
15311,waterford,129000, Terraced House,"No. 6 Power Mews, Faithlegg, Co. Waterford"
15312,waterford,275000, Detached House,"12 Kincora Way, Collins Avenue, Waterford City, Co. Waterford"
15313,waterford,125000, Terraced House,"25 Barrack Street, Waterford City, Co. Waterford"
15314,waterford,195000, Semi-Detached House,"8 Montelado Way, Farmleigh, Waterford City, Co. Waterford"
15315,waterford,395000, Detached House,"4 Palm Drive, Grantstown Village, Waterford City, Co. Waterford"
15316,waterford,390000, Detached House,"House Type A, Arbourmount, Rockshire Road, Ferrybank, Co. Waterford"
15317,waterford,390000, Detached House,"House Type B, Arbourmount, Rockshire Road, Ferrybank, Co. Waterford"
15318,waterford,195000, Semi-Detached House,"Reamo, Sexton Street, Abbeyside, Dungarvan, Co. Waterford"
15319,waterford,240000, Semi-Detached House,"47 Abbey Gardens, Abbeyside, Dungarvan, Co. Waterford"
15320,waterford,230000, End of Terrace House,"16 Abbey Gardens, Abbeyside, Dungarvan, Co. Waterford"
15321,waterford,330000, Terraced House,"7 Bellevue Terrace, Tramore, Co. Waterford"
15322,waterford,210000, Semi-Detached House,"Medford Green, Earlscourt, Waterford City, Co. Waterford"
15323,waterford,220000, Semi-Detached House,"38 Viewmount Park, Waterford City, Co. Waterford"
15324,waterford,510000, Detached House,"Newtown View, Passage Road, Waterford City, Co. Waterford"
15325,waterford,199500, Semi-Detached House,"20 Carraig Heights, Gracedieu, Co. Waterford"
15326,waterford,329000, Detached House,"Durrow, Dungarvan, Co. Waterford"
15327,waterford,120000, Terraced House,"6 Cathal Brugha St, Waterford, Waterford City, Co. Waterford"
15328,waterford,305000, Detached House,"98 Cluain Larach, Tramore, Co. Waterford"
15329,waterford,495000, Detached House,"Lackendarra House, KInsalebeg, Ardmore, Co. Waterford"
15330,waterford,180000, Semi-Detached House,"30 Kennedy Park, Tramore, Co. Waterford"
15331,waterford,300000, Detached House,"'Auburn' Springfield, Tramore, Co. Waterford"
15332,waterford,150000, Terraced House,"9 Beech Drive, Greenfields, Old Tramore Road, Waterford, Waterford City, Co. Waterford"
15333,waterford,240000, Detached House,"Knockrower, Stradbally, Co. Waterford"
15334,waterford,200000, End of Terrace House,"6 The Cottages, Cheekpoint, Co. Waterford"
15335,waterford,245000, Semi-Detached House,"House Type B, Ard Álainn, Sherlock Walk, Gracedieu, Waterford, Gracedieu, Co. Waterford"
15336,waterford,245000, Semi-Detached House,"House Type D, Ard Álainn, Sherlock Walk, Gracedieu, Waterford, Gracedieu, Co. Waterford"
15337,waterford,240000, Terraced House,"House Type A - Mid, Ard Álainn, Sherlock Walk, Gracedieu, Waterford, Gracedieu, Co. Waterford"
15338,waterford,245000, Semi-Detached House,"House Type A, Ard Álainn, Sherlock Walk, Gracedieu, Waterford, Gracedieu, Co. Waterford"
15339,waterford,295000, Detached House,"Valhalla, Islandtarsney, Fenor, Tramore, Co. Waterford"
15340,waterford,155000, End of Terrace House,"93 GRACEDIEU ROAD, Waterford City, Co. Waterford"
15341,waterford,210000, Terraced House,"Cnoic Caislean, Ballygunner, Co. Waterford"
15342,waterford,220000, Detached House,"46 CNOIC CAISLEAN, Ballygunner, Co. Waterford"
15343,waterford,245000, Semi-Detached House,"House Type D - Ard Alainn, Sherlock Walk, Gracedie, Waterford City, Co. Waterford"
15344,waterford,240000, Terraced House,"House Type A - Ard Alainn, Sherlock Walk, Gracedie, Waterford City, Co. Waterford"
15345,waterford,250000, Detached House,"Ballydermody, Fenor, Tramore, Co. Waterford"
15346,waterford,250000, Detached House,"Ballydermody, Dunhill, Co. Waterford"
15347,waterford,115000, Detached House,"Currabaha, Colligan, Dungarvan, Co. Waterford"
15348,waterford,355000, Detached House,"'Holmelea' Love Lane, Tramore, Co. Waterford"
15349,waterford,265000, Detached House,"2 Seafield, Newtown Hill, Tramore, Co. Waterford"
15350,waterford,570000, Detached House,"38 Kings Channel, Waterford City, Co. Waterford"
15351,waterford,115000, Terraced House,"18 Morgan Street, Waterford City, Co. Waterford"
15352,waterford,439000, Detached House,"'Brettfield House', Sarsfield Street, Dungarvan, Co. Waterford"
15353,waterford,185000, Terraced House,"44 Ballytruckle Road, Waterford City, Co. Waterford"
15354,waterford,320000, Semi-Detached House,"10 Briot Drive Templars Hall., Waterford City, Co. Waterford"
15355,waterford,220000, Detached House,"Airfield Point, Dunmore East, Co. Waterford"
15356,waterford,210000, Semi-Detached House,"25 Oak Road, Viewmount Park, Ardkeen, Co. Waterford"
15357,waterford,350000, Detached House,"The Pine Rooms, Tramore, Co. Waterford"
15358,waterford,750000, Detached House,"Neidin, Ballinacourty, Dungarvan, Co. Waterford"
15359,waterford,179000, Semi-Detached House,"Riverview, Kilmacthomas, Co. Waterford"
15360,waterford,399000, Detached House,"Ballynacourty, Dungarvan, Co. Waterford"
15361,waterford,340000, Detached House,"Graiguenageeha, Stradbally, Co. Waterford"
15362,waterford,230000, Semi-Detached House,"15 Rushden Close, Southways, Abbeyside, Dungarvan, Co. Waterford"
15363,waterford,180000, Detached House,"No. 11 The Vee, Cork Road, Waterford City, Co. Waterford"
15364,waterford,465000, Detached House,"1 Na Ceithre Gaoithe, Ring, Dungarvan, Co. Waterford"
15365,waterford,146500, Terraced House,"24 Leacan Fionn, Dungarvan, Co. Waterford"
15366,waterford,175000, Semi-Detached House,"No. 5 Killure Manor, Waterford City, Co. Waterford"
15367,waterford,185000, Semi-Detached House,"No. 15 The Brook, Grantstown Park, Waterford City, Co. Waterford"
15368,waterford,125000, Terraced House,"6 Summerhill Terrace, Summerhill, Waterford City, Co. Waterford"
15369,waterford,575000, Detached House,"Friars Walk, Dungarvan, Co. Waterford"
15370,waterford,185000, Detached House,"Aglish, Aglish, Co. Waterford"
